자치구,행정동명,ST_WEEK,ST_HOLI,ST_YOUT,ST_SOLO,ST_HOUS,ST_SUBW,ST_HOSP,SCORE
서초구,반포1동,0.2262919385774309,0.22797361465791027,0.484979948041466,0.3783602650979225,0.5424133811230585,0.4000000000000001,0.03898050974512743,2.2989996572429154
마포구,합정동,0.12964170077516438,0.1311503939822378,0.6764446238050799,0.7199344701764838,0.19115890083632014,0.4000000000000001,0.03898050974512743,2.2873105993204135
구로구,구로5동,0.2276760349961549,0.23021213022323872,0.5291194794057558,0.3979447464442625,0.4623655913978495,0.4000000000000001,0.03898050974512743,2.286298492212389
양천구,목5동,0.26017006176549035,0.2630196771360214,0.4107246449920549,0.08779507037009457,0.8243727598566307,0.4000000000000001,0.03898050974512743,2.285062723865419
서초구,양재1동,0.3217014629772785,0.3235529902012973,0.38699018841274246,0.29279916598406436,0.5149342891278376,0.4000000000000001,0.03898050974512743,2.2789586064483474
관악구,청림동,0.3383131338830989,0.33923846342810654,0.33460287033066816,0.2884801548886738,0.5364396654719235,0.4000000000000001,0.03898050974512743,2.276054797747598
영등포구,영등포본동,0.24926951023706567,0.25163456740128193,0.5497767800842435,0.22868419093007672,0.7538829151732377,0.2,0.03898050974512743,2.272228473571033
강남구,대치4동,0.32855216026980116,0.33139357277369524,0.331122153000227,0.31744731551120714,0.5232974910394265,0.4000000000000001,0.03898050974512743,2.2707932023394846
성북구,길음1동,0.21372997551176834,0.2160690182631204,0.39566675914949434,0.12770869014818675,0.8697729988052566,0.4000000000000001,0.03898050974512743,2.261927951622954
동작구,사당2동,0.10704144582528441,0.10833056002648167,0.36537442933891595,0.19189813091071561,0.6475507765830345,0.8,0.03898050974512743,2.2591758524295598
송파구,위례동,0.16602512780335596,0.16779440251765304,0.5362574721920952,0.42572045573013634,0.5209080047789726,0.4000000000000001,0.03898050974512743,2.2556859727673406
서대문구,북가좌1동,0.20956495472503953,0.21141811133916386,0.44563270865387045,0.33189366296820316,0.6069295101553165,0.4000000000000001,0.03898050974512743,2.244419457586721
관악구,신림동,0.14185836792540338,0.1436700170838842,0.39526319771987795,0.22362052274927396,0.6989247311827956,0.6000000000000001,0.03898050974512743,2.2423173464063626
관악구,조원동,0.6548694924849351,0.6581167550126297,0.09092743461043712,0.17611140069997766,0.21624850657108718,0.4000000000000001,0.03898050974512743,2.235254099124194
도봉구,창1동,0.1950844455206942,0.1972064648104233,0.34887885590334705,0.16754784421773775,0.8864994026284346,0.4000000000000001,0.03898050974512743,2.2341975228257644
은평구,녹번동,0.22157106671370053,0.2238163343326245,0.550457789996721,0.37433911683669674,0.6284348864994026,0.2,0.03148425787106447,2.23010345225021
용산구,후암동,0.21382060459010407,0.21541009649200987,0.4718389789895831,0.3392657681137837,0.5304659498207885,0.4000000000000001,0.05847076461769114,2.2292721626239604
송파구,풍납1동,0.1648666820090208,0.16593119999399905,0.36244860897419734,0.24268374413582547,0.8518518518518517,0.4000000000000001,0.03898050974512743,2.2267625967100217
종로구,숭인2동,0.19285741202524365,0.19474350783342276,0.48361792821651073,0.3931044753890834,0.5161290322580644,0.4000000000000001,0.03898050974512743,2.219432865467452
양천구,목1동,0.3783143148804468,0.38277378586249783,0.32363104396297326,0.08809293320425944,0.6069295101553165,0.4000000000000001,0.03898050974512743,2.2187220978106215
중구,신당5동,0.1616430979477698,0.1620138502572446,0.13448684641965344,0.16509047583587758,0.4229390681003584,1.0000000000000002,0.17091454272863568,2.21708788128954
구로구,개봉1동,0.18837538393221456,0.19059478565700935,0.48038943677957985,0.26695956512026214,0.6511350059737155,0.4000000000000001,0.03898050974512743,2.216434687207909
관악구,대학동,0.23262751913027807,0.23379995901026052,0.540444422024365,0.7232109613522973,0.04659498207885304,0.4000000000000001,0.03898050974512743,2.2156583533411816
성북구,장위3동,0.21656513775000857,0.2186703871207895,0.43897394506520043,0.2041105071114752,0.9020310633213858,0.2,0.03298350824587706,2.213334548614737
광진구,구의3동,0.2103979495788842,0.21276792879113787,0.4613211592302066,0.23114155931193686,0.6487455197132616,0.4000000000000001,0.03898050974512743,2.2033546263705546
서대문구,충현동,0.27058363162641297,0.271208667727236,0.39811335031654355,0.214014446347457,0.6009557945041815,0.4000000000000001,0.03898050974512743,2.1938564002669585
양천구,목2동,0.1210357800882075,0.12249327115185005,0.5090675208716927,0.27894854419539805,0.7168458781362007,0.4000000000000001,0.03898050974512743,2.1873715041884765
성동구,송정동,0.24190049935937302,0.24456709253756687,0.4114813226725856,0.3382232481942066,0.5053763440860214,0.4000000000000001,0.03898050974512743,2.180529016594881
중구,장충동,0.22674333616569697,0.22953792689820296,0.4410926425706863,0.432496835207387,0.40501792114695334,0.4000000000000001,0.03898050974512743,2.173869171734054
강동구,상일동,0.17221386080296913,0.17387656214398187,0.44767573839130326,0.3257130091592822,0.6057347670250895,0.4000000000000001,0.03898050974512743,2.1641944472677532
성동구,왕십리2동,0.20537974504291195,0.20718639685379125,0.44694428330012365,0.27001265917045203,0.5949820788530464,0.4000000000000001,0.03898050974512743,2.163485672965453
용산구,한남동,0.11258093007651943,0.1137786725628877,0.327792771205892,0.13091071561545908,0.8327359617682196,0.6000000000000001,0.03898050974512743,2.1567795609741056
영등포구,양평1동,0.21591029148828705,0.21726329056824245,0.4501475521477035,0.2520664234120188,0.5746714456391875,0.4000000000000001,0.03898050974512743,2.149039513000567
은평구,대조동,0.22316776701446495,0.22562856531453968,0.452871591797614,0.416337776453943,0.4814814814814814,0.2,0.14392803598200898,2.1434152180440518
송파구,방이1동,0.13379480386163128,0.1353011262670994,0.23404040658814035,0.10239034924417306,0.6965352449223415,0.8,0.03898050974512743,2.141042440628513
동작구,신대방2동,0.22990068493182486,0.23237191755933334,0.5254874265392085,0.17261151239854047,0.7180406212664278,0.2,0.06146926536731634,2.1398814280626515
중랑구,묵1동,0.15274763930191446,0.15442399832226325,0.4890155623376296,0.2781294214014447,0.6260454002389486,0.4000000000000001,0.03898050974512743,2.139342531347328
동대문구,이문2동,0.17594764558351708,0.17794373408176814,0.30968295205185764,0.08980564450070742,0.9438470728793308,0.4000000000000001,0.03898050974512743,2.1362075588423086
노원구,월계1동,0.1169076310705936,0.11778832421174368,0.3159633768002623,0.26249162260778913,0.8781362007168457,0.4000000000000001,0.03898050974512743,2.130267665152362
성북구,안암동,0.1727580255979285,0.17492843235099986,0.49471586753096075,0.33844664531983026,0.5089605734767025,0.4000000000000001,0.03898050974512743,2.1287900540215494
동대문구,장안1동,0.18959692310489393,0.19160914726957834,0.44343834338033145,0.23873706158314098,0.6260454002389486,0.4000000000000001,0.03898050974512743,2.1284073853220207
강남구,도곡2동,0.202516700317457,0.20404279788758645,0.36426463540747095,0.10440092337478592,0.8064516129032256,0.4000000000000001,0.03898050974512743,2.1206571796356535
강북구,삼양동,0.18887670115604155,0.1909755190256195,0.589224909829243,0.4706977436890312,0.6200716845878136,0.0,0.05847076461769114,2.11831732290544
종로구,사직동,0.12951032726522854,0.1306670137405076,0.3537972608267965,0.1500484027105518,0.9056152927120668,0.4000000000000001,0.03898050974512743,2.1086188070002785
강서구,화곡3동,0.16317370469247258,0.16510836712771285,0.4000554896965723,0.24871546652766402,0.6881720430107526,0.4000000000000001,0.03898050974512743,2.104205580800302
중랑구,면목본동,0.16282937462974167,0.16464065391922691,0.5288420309228945,0.4731551120708914,0.3297491039426522,0.4000000000000001,0.03898050974512743,2.098196785230534
구로구,개봉2동,0.13279677729800937,0.1344145405988858,0.4098418543647691,0.1762603321170601,0.8004778972520906,0.4000000000000001,0.03898050974512743,2.092771911375942
강남구,도곡1동,0.24472471087208675,0.24605085220753758,0.2986354579161097,0.1389530121379105,0.7240143369175626,0.4000000000000001,0.03898050974512743,2.0913588797963345
종로구,이화동,0.17280643264597953,0.1745939928851389,0.3877973112719752,0.29272470027552316,0.6200716845878136,0.4000000000000001,0.03898050974512743,2.086974631411558
중랑구,망우본동,0.24772065594451836,0.2505268750503092,0.4288596867354403,0.35207386998287293,0.3667861409796893,0.4000000000000001,0.03898050974512743,2.0849477384379576
성동구,성수2가3동,0.13187283270617106,0.13335696157938579,0.38451837465634225,0.2290565194727828,0.7670250896057348,0.4000000000000001,0.03898050974512743,2.0848102877655443
관악구,행운동,0.15855134667359377,0.1602566096987367,0.38144121875551745,0.28021446124059873,0.6642771804062126,0.4000000000000001,0.03898050974512743,2.083721326519787
종로구,종로1.2.3.4가동,0.24750364788262247,0.24989289348494353,0.5425126743511489,0.4141782709062477,0.5722819593787335,0.0,0.05547226386806596,2.081841709871762
동작구,상도1동,0.13919463020632442,0.14053632376057645,0.4497692133074382,0.29838409412465566,0.6129032258064514,0.4000000000000001,0.03898050974512743,2.0797679969505736
양천구,신정6동,0.13171589503003403,0.1329777859821275,0.3302645849622923,0.1819941916747338,0.8637992831541218,0.4000000000000001,0.03898050974512743,2.0797322505484366
종로구,창신2동,0.2253585954786988,0.22788567040794988,0.3891341085075794,0.2787251470697744,0.5161290322580644,0.4000000000000001,0.03898050974512743,2.0762130634671943
동대문구,답십리1동,0.13142650783174895,0.13247369591041214,0.4657855575453376,0.2763422443964555,0.6308243727598565,0.4000000000000001,0.03898050974512743,2.075832888188938
서대문구,천연동,0.1693935131161408,0.17141953498479523,0.45902590359926354,0.38714721870578606,0.4468339307048984,0.4000000000000001,0.03898050974512743,2.0728006108560115
성동구,왕십리도선동,0.22075073636172055,0.22198613872740147,0.29558352460463594,0.17737731774517834,0.7168458781362007,0.4000000000000001,0.03898050974512743,2.071524105320264
강북구,인수동,0.14276093239475388,0.14438763265673768,0.5399904154160466,0.5041328468240376,0.2939068100358423,0.4000000000000001,0.03898050974512743,2.0641591470725453
강서구,등촌1동,0.14098291488828088,0.14218962332692583,0.5567886599238278,0.4479112368754189,0.31182795698924737,0.4000000000000001,0.03898050974512743,2.0386809017488283
서대문구,남가좌2동,0.13694266993478416,0.13858080654076574,0.43990718087118824,0.3150644128378882,0.5663082437275985,0.4000000000000001,0.03898050974512743,2.035783823657352
강동구,명일1동,0.18793574575810199,0.19012679374327124,0.3602037985219563,0.12599597885173877,0.7323775388291515,0.4000000000000001,0.03898050974512743,2.035620365449347
도봉구,쌍문4동,0.1845597172344505,0.18527865721569778,0.40391454586727876,0.16851589842877357,0.8219832735961766,0.2,0.0704647676161919,2.034716859958569
동대문구,답십리2동,0.12466242339320974,0.12594167416035254,0.4054026786389891,0.25631096879886817,0.6690561529271205,0.4000000000000001,0.03898050974512743,2.0203544076636675
송파구,송파2동,0.13635269998338623,0.13752364804379422,0.31495447322622144,0.1548886737657309,0.8363201911589008,0.4000000000000001,0.03898050974512743,2.019020195923161
송파구,잠실3동,0.09802207237626528,0.09964385709313492,0.24496178777713323,0.04937076476282672,0.8864994026284346,0.6000000000000001,0.03898050974512743,2.0174783943829224
강서구,방화3동,0.09323446630914994,0.09422706597971262,0.3060761217746614,0.2836398838334947,0.7921146953405017,0.4000000000000001,0.03898050974512743,2.0082727429826477
용산구,서빙고동,0.13520526674817118,0.13719577766877897,0.5527278230383131,0.5660138506217888,0.17801672640382316,0.4000000000000001,0.03898050974512743,2.0081399542260026
중랑구,중화2동,0.13920506578685057,0.14065099182388066,0.32948268469241054,0.21691860898056445,0.7407407407407406,0.4000000000000001,0.03898050974512743,2.0059786017695744
서초구,방배4동,0.1672885575105246,0.1686253183442418,0.3282972229929125,0.19204706232779806,0.7072879330943845,0.4000000000000001,0.03898050974512743,2.0025266040149887
구로구,구로2동,0.24598768363045753,0.24734180448878457,0.30337730471410196,0.32593640628490583,0.4408602150537634,0.4000000000000001,0.03898050974512743,2.002483923917141
은평구,증산동,0.17029812837741706,0.17235829723901971,0.4091608444522915,0.21468463772432797,0.5949820788530464,0.4000000000000001,0.03898050974512743,2.00046449639123
중랑구,상봉1동,0.1744700735957064,0.1767718513656178,0.42313415895275813,0.3948916523940726,0.38948626045400236,0.4000000000000001,0.03898050974512743,1.997734506507285
도봉구,창2동,0.1304583737941021,0.13197703076250042,0.3581355461951724,0.17432422369498846,0.7598566308243727,0.4000000000000001,0.03898050974512743,1.9937323150162636
용산구,한강로동,0.1345173910435672,0.13595868492904511,0.22405226120513533,0.14327202323330107,0.7108721624850657,0.6000000000000001,0.03898050974512743,1.987653032641242
강서구,화곡2동,0.11789944191645735,0.11911705394413055,0.4292380255757056,0.3109687988681213,0.5686977299880527,0.4000000000000001,0.03898050974512743,1.984901560037595
은평구,갈현2동,0.12437255073062464,0.12572707387095125,0.4101193028476304,0.2330776677340085,0.6523297491039427,0.4000000000000001,0.03898050974512743,1.984606854032285
도봉구,방학3동,0.11564957023694006,0.11679153301298115,0.3198981007390219,0.10373073199791497,0.888888888888889,0.4000000000000001,0.03898050974512743,1.9839393346208747
강서구,방화2동,0.16287202814503152,0.16526722662769783,0.34794562009735924,0.3127559758731105,0.5555555555555555,0.4000000000000001,0.03898050974512743,1.983376916043882
광진구,자양2동,0.14284687853549946,0.1444773064767164,0.4032083133654501,0.15823963065008564,0.6941457586618877,0.4000000000000001,0.03898050974512743,1.9818983974347668
서대문구,북가좌2동,0.2718470870748025,0.27121054919600396,0.25648851111055065,0.16792017276044383,0.5961768219832736,0.4000000000000001,0.017991004497751126,1.9816341466228256
강동구,둔촌2동,0.18324840239142262,0.1844710749380944,0.3645420838903322,0.17745178345371956,0.6308243727598565,0.4000000000000001,0.03898050974512743,1.979518227178553
서초구,반포3동,0.16177319970658674,0.16446110900887012,0.24753449189093754,0.06731700052125997,0.8936678614097967,0.4000000000000001,0.03898050974512743,1.9737341722825787
중랑구,신내2동,0.05441887606195897,0.054994892927361004,0.1689913486518526,0.1620373817856877,0.4886499402628435,1.0000000000000002,0.03898050974512743,1.9680729494348315
성동구,응봉동,0.14972804074577936,0.15156144346990988,0.4831639216081923,0.2803633926576812,0.46117084826762245,0.4000000000000001,0.03898050974512743,1.9649681564943127
,,0.1568186009628332,0.15828485927688482,0.24544101697480264,0.07923151388785464,0.8829151732377537,0.4000000000000001,0.03898050974512743,1.9616716740852567
강북구,삼각산동,0.17028253002165436,0.17194790686434147,0.37611925240245164,0.35624394966118106,0.44802867383512546,0.4000000000000001,0.03898050974512743,1.9616028225298818
구로구,구로4동,0.1031346296124995,0.1041958857416693,0.2853683759174717,0.27984213269789265,0.7491039426523297,0.4000000000000001,0.03898050974512743,1.9606254763669904
은평구,불광1동,0.12387634099574449,0.12534759803814027,0.40545312381769116,0.3412763422443965,0.5256869772998805,0.4000000000000001,0.03898050974512743,1.9606208921409805
도봉구,도봉2동,0.11976434743630271,0.12099595109507147,0.34035362070270136,0.21811006031722394,0.7168458781362007,0.4000000000000001,0.03898050974512743,1.9550503674326276
강남구,개포2동,0.15292012613244824,0.15450202154107487,0.3108179685726537,0.07833792538536004,0.8100358422939066,0.4000000000000001,0.03898050974512743,1.9455943936705709
송파구,석촌동,0.16030274757071458,0.16116893448478317,0.29999747774106494,0.13418720679127263,0.7502986857825565,0.4000000000000001,0.03898050974512743,1.9449355621155193
동작구,상도3동,0.11318405469597512,0.11445005488246096,0.468408706837844,0.3434358477920918,0.4659498207885303,0.4000000000000001,0.03898050974512743,1.9444089947420296
용산구,원효로2동,0.1533158836999167,0.15467124655254233,0.3216889045829445,0.25571524313053845,0.6176821983273596,0.4000000000000001,0.03898050974512743,1.9420539860384294
중랑구,신내1동,0.09899807931061391,0.0998921558747792,0.2688475798925518,0.16881376126293843,0.8661887694145757,0.4000000000000001,0.03898050974512743,1.9417208555005867
노원구,중계1동,0.13184491487050198,0.13350064053494168,0.2496027442177214,0.08183781368679724,0.9020310633213858,0.4000000000000001,0.03898050974512743,1.9377976863764756
관악구,미성동,0.11850442795744928,0.11983099308214384,0.45211491411708327,0.3112666617022861,0.4970131421744325,0.4000000000000001,0.03898050974512743,1.9377106487785227
강북구,미아동,0.13882166583229935,0.140183187179383,0.3320301662168638,0.35750986670638174,0.41816009557945033,0.2,0.34632683658170915,1.9330318180960873
종로구,혜화동,0.14215341573446477,0.14382507079254214,0.32320225994400587,0.20329138431752178,0.6786140979689365,0.4000000000000001,0.03898050974512743,1.9300667385025987
강남구,개포4동,0.08623980215178571,0.08675105628658555,0.33679723560420716,0.16933502122272695,0.8088410991636797,0.4000000000000001,0.03898050974512743,1.9269447241741127
마포구,상암동,0.23802958302740712,0.24019290948182248,0.32325270512270793,0.10685829175664607,0.8124253285543607,0.2,0.0059970014992503755,1.9267558194421945
양천구,신월6동,0.08028782283068393,0.08130437505034174,0.2584810956692814,0.16464368158463027,0.9020310633213858,0.4000000000000001,0.03898050974512743,1.9257285482014508
강남구,대치1동,0.20063405322525388,0.2033749451277736,0.19484450273665097,0.02561620373817857,0.8602150537634407,0.4000000000000001,0.03898050974512743,1.9236652683364253
강남구,일원2동,0.15457441674502556,0.15542796316495958,0.2697555931091886,0.06828505473229578,0.8363201911589008,0.4000000000000001,0.03898050974512743,1.923343728655498
도봉구,방학1동,0.16117212250676383,0.163025418281702,0.3597497919136379,0.26033211706009385,0.5364396654719235,0.4000000000000001,0.03898050974512743,1.9196996249792486
성북구,정릉3동,0.09807200671962743,0.09924016270013511,0.3202512169899362,0.19755752475984809,0.7634408602150536,0.4000000000000001,0.03898050974512743,1.917542281129728
강북구,수유2동,0.19152495849207574,0.1937895318086745,0.3766489267788231,0.4189440762528856,0.29271206690561524,0.4000000000000001,0.03898050974512743,1.912600069983202
성북구,정릉1동,0.10680411276380186,0.1078031175640072,0.31762806769742985,0.1696328840568918,0.7694145758661887,0.4000000000000001,0.03898050974512743,1.910263267693447
영등포구,대림3동,0.16226707551049702,0.16379940814440125,0.31828385502055645,0.22071636011616652,0.6009557945041815,0.4000000000000001,0.03898050974512743,1.9050030030409304
강동구,성내2동,0.1801737017990184,0.1819761163990702,0.3556385098494212,0.23292873631692607,0.5101553166069294,0.4000000000000001,0.03898050974512743,1.8998528907164929
송파구,풍납2동,0.08269648889365121,0.0837470197278618,0.27643957928720964,0.10983692009829474,0.9044205495818399,0.4000000000000001,0.03898050974512743,1.8961210673339848
은평구,응암1동,0.07320485649571941,0.07402674202609058,0.38098721214719905,0.1612182589917343,0.7670250896057348,0.4000000000000001,0.03898050974512743,1.895442669011606
노원구,하계1동,0.25893502942954877,0.26171604313031155,0.3269099805786062,0.3088837590289672,0.7084826762246116,0.0,0.026986506746626688,1.8919139951386719
강서구,가양2동,0.09188679396656765,0.09299971660950501,0.19928367846243097,0.2693424677935811,0.7980884109916367,0.4000000000000001,0.03898050974512743,1.890581577568849
송파구,문정1동,0.12504133218082764,0.1257999296429628,0.33523343506444375,0.15846302777570928,0.7060931899641577,0.4000000000000001,0.03898050974512743,1.8896114243732287
마포구,망원1동,0.11220946734495066,0.11378971130636603,0.36249905415289935,0.28468240375307174,0.5770609318996414,0.4000000000000001,0.03898050974512743,1.8892220782020568
영등포구,당산1동,0.17626814229252735,0.17744446803018818,0.38784775645067726,0.3067242534812719,0.3990442054958183,0.4000000000000001,0.03898050974512743,1.8863093354956106
노원구,월계3동,0.13478932346442488,0.13596984125290168,0.3274144323656267,0.18229205450889865,0.6630824372759856,0.4000000000000001,0.03898050974512743,1.882528598612965
은평구,갈현1동,0.1526420564176285,0.15444177976032133,0.3287007844225288,0.2507260406582769,0.5543608124253285,0.4000000000000001,0.03898050974512743,1.8798519834292118
성동구,행당1동,0.21238908466566164,0.21480252709375755,0.32325270512270793,0.3662968203142453,0.3608124253285543,0.4000000000000001,0.0,1.8775535625249269
성북구,성북동,0.12892262573682536,0.13020943283639694,0.3230257018185487,0.26062997989425873,0.5949820788530464,0.4000000000000001,0.03898050974512743,1.8767503288842038
성북구,정릉4동,0.23860121653682115,0.24075334324557995,0.3832572451887911,0.4015935661627821,0.48267622461170845,0.0,0.12443778110944526,1.871319376855128
강동구,성내1동,0.15877699111236268,0.16065320817614298,0.4071934824829117,0.3825303447762306,0.32258064516129015,0.4000000000000001,0.03898050974512743,1.8707151814540655
광진구,중곡1동,0.15042329862192572,0.15225432187600438,0.4358715665750246,0.27857621565269197,0.41099163679808837,0.4000000000000001,0.03898050974512743,1.8670975492688626
동작구,상도4동,0.1073230746841371,0.10827627500703754,0.35508361288369866,0.17655819495122496,0.6798088410991637,0.4000000000000001,0.03898050974512743,1.8660305083703894
강서구,가양3동,0.04850816332919684,0.048683804370774526,0.24064872499810833,0.21736540323181175,0.8685782556750298,0.4000000000000001,0.03898050974512743,1.8627648613500487
용산구,효창동,0.11296277471140789,0.11374087870952604,0.42086412591116606,0.355871621118475,0.41816009557945033,0.4000000000000001,0.03898050974512743,1.8605800057751527
관악구,삼성동,0.135198995088571,0.13668429875654167,0.3008802683683507,0.224663042668851,0.6236559139784946,0.4000000000000001,0.03898050974512743,1.8600630286059368
은평구,신사1동,0.06853346613248973,0.06924545395327078,0.2827956718036674,0.1718668553131283,0.6284348864994026,0.6000000000000001,0.03898050974512743,1.8598568434470863
금천구,시흥1동,0.08241743522549427,0.08322238389857606,0.2422629707165738,0.11810261374636981,0.8924731182795699,0.4000000000000001,0.03898050974512743,1.8574590316117112
구로구,고척1동,0.13280507749979903,0.1338004007002689,0.3014603879234242,0.16456921587608908,0.6786140979689365,0.4000000000000001,0.03898050974512743,1.8502296897136452
송파구,오륜동,0.195318822626504,0.1974023465867104,0.38973945065200394,0.177600714870802,0.8482676224611708,0.0,0.040479760119940034,1.8488087173171313
관악구,청룡동,0.14545918692087023,0.14648376898346702,0.36956137917118576,0.38811527291682185,0.3584229390681003,0.4000000000000001,0.03898050974512743,1.8470230568055725
송파구,송파1동,0.11607081703007796,0.11684144049245376,0.2837036850203042,0.09203961575694393,0.7992831541218638,0.4000000000000001,0.03898050974512743,1.8469192221667712
마포구,서교동,0.08462721625644327,0.08558258743519945,0.5114132216813377,0.5755454613150645,0.14814814814814814,0.4000000000000001,0.03898050974512743,1.8442971445813208
중구,중림동,0.15612975650589878,0.15796757895854407,0.36824980452493256,0.4057636458410902,0.31660692951015523,0.4000000000000001,0.03898050974512743,1.8436982250857485
강동구,고덕1동,0.14456208529097156,0.1460318942876418,0.27596035008954023,0.08466751061136348,0.7514934289127836,0.4000000000000001,0.03898050974512743,1.8416957789374282
성북구,종암동,0.08890792685428593,0.08975862094937004,0.22463238076020886,0.1545163452230248,0.8446833930704897,0.4000000000000001,0.03898050974512743,1.841479176602507
광진구,구의1동,0.14735460863335717,0.14877496532091414,0.4511060105430424,0.4158909822026957,0.2377538829151733,0.4000000000000001,0.03898050974512743,1.8398609593603104
강북구,송중동,0.1670873610603158,0.16881897859228034,0.3385375942694277,0.33524461985255793,0.3906810035842293,0.4000000000000001,0.03898050974512743,1.8393500671039387
성북구,돈암2동,0.0638446383300635,0.0643547611212699,0.29581052790879514,0.08801846749571822,0.8876941457586619,0.4000000000000001,0.03898050974512743,1.8387030503596362
서초구,방배1동,0.1689409568194731,0.16982282661959366,0.26546775291951474,0.17216471814729317,0.6224611708482676,0.4000000000000001,0.03898050974512743,1.8378379350992697
성동구,금호2.3가동,0.11015460576827582,0.11135427352296867,0.3472141650061796,0.18713232556407774,0.6427718040621265,0.4000000000000001,0.03898050974512743,1.8376076836687558
양천구,목3동,0.09714722487228436,0.0981751283718611,0.37079728604938583,0.220195100156378,0.6057347670250895,0.4000000000000001,0.03898050974512743,1.8310300162201265
송파구,오금동,0.08187563022191698,0.08285602200453487,0.42043534189219867,0.34388264204333907,0.45878136200716846,0.4000000000000001,0.03898050974512743,1.8268115079142857
동작구,사당3동,0.05979695050374867,0.06051326194040751,0.248038943677958,0.19696179909151837,0.42174432497013137,0.8,0.03898050974512743,1.8260357899288913
강서구,우장산동,0.1474888695125658,0.1484094665403373,0.30494110525386536,0.20321691860898058,0.5806451612903225,0.4000000000000001,0.03898050974512743,1.823682030951199
은평구,응암2동,0.14548173267718797,0.14707031086585587,0.346558377683053,0.32951076029488424,0.4145758661887694,0.4000000000000001,0.03898050974512743,1.822177557454878
마포구,아현동,0.19233544169682298,0.19251254341210491,0.35863999798219287,0.4436666914885696,0.1923536439665472,0.4000000000000001,0.03898050974512743,1.8184888282913652
동작구,신대방1동,0.16492611243177913,0.16608373363349094,0.3503669886750574,0.2729912875121007,0.42413381123058536,0.4000000000000001,0.03898050974512743,1.8174824432281411
강남구,일원1동,0.09022160531514908,0.09089255035381003,0.21857895931596338,0.14304862610767743,0.8351254480286737,0.4000000000000001,0.03898050974512743,1.816847698866401
강북구,번3동,0.08008711714468,0.08097551831128258,0.17809670340757183,0.14863355424826868,0.8876941457586619,0.4000000000000001,0.03898050974512743,1.8144675486155926
동작구,상도2동,0.08816674938773307,0.089262737347551,0.4158196080409615,0.3133517015414402,0.4683393070489844,0.4000000000000001,0.03898050974512743,1.813920613111798
관악구,신사동,0.09915533325071418,0.10009644401965284,0.3534189219865312,0.23665202174398692,0.6152927120669055,0.4000000000000001,0.008995502248875561,1.8136109353166663
